Number,mean-1,mean-2,mean-3,mean-4,mean-5,mean-average,mean-max,mean-min,mean-diff,skewness-1,skewness-2,skewness-3,skewness-4,skewness-5,skewness-average,skewness-max,skewness-min,skewness-diff,kurt-1,kurt-2,kurt-3,kurt-4,kurt-5,kurt-average,kurt-max,kurt-min,kurt-diff,homogeneity-1,homogeneity-2,homogeneity-3,homogeneity-4,homogeneity-5,homogeneity-average,homogeneity-max,homogeneity-min,homogeneity-diff,energy-1,energy-2,energy-3,energy-4,energy-5,energy-average,energy-max,energy-min,energy-diff,asm-1,asm-2,asm-3,asm-4,asm-5,asm-average,asm-max,asm-min,asm-diff,CO2_0.15,N2_0.85,CO2_0.015*100,N2_0.085*100,Working_Capacity,Selectivity
43,31.93261719,16.29421459,16.34299107,21.54381428,20.76980847,21.52840928,31.93261719,16.29421459,15.6384026,1.81898623,2.988184684,3.021311729,2.440001313,2.553554609,2.564407713,3.021311729,1.81898623,1.202325499,2.476527288,8.725005119,9.004958632,5.534380344,6.137465467,6.37566737,9.004958632,2.476527288,6.528431344,0.525764028,0.677463893,0.680486433,0.62418281,0.630422494,0.627663932,0.680486433,0.525764028,0.154722405,0.426428711,0.58816241,0.585719589,0.518328417,0.51777626,0.527283077,0.58816241,0.426428711,0.161733699,0.181841445,0.345935021,0.343067437,0.268664348,0.268092255,0.281520101,0.345935021,0.181841445,0.164093576,0.307556939,0.23610331,0.808573,1.3831229,0.299471209,7.381610445
44,19.71144392,22.10412533,21.18125647,20.95311147,19.70876451,20.9874843,22.10412533,19.71144392,2.39268141,2.36210221,2.14139083,2.27347285,2.402835834,2.397177973,2.315395939,2.402835834,2.14139083,0.261445004,5.275255456,4.040201937,4.831179593,5.545554351,5.449199873,5.028278242,5.545554351,4.040201937,1.505352414,0.580196874,0.606128078,0.611802485,0.628838016,0.589493718,0.603291834,0.628838016,0.580196874,0.048641142,0.430983315,0.476253889,0.484390655,0.517102877,0.447570536,0.471260254,0.517102877,0.430983315,0.086119562,0.185746618,0.226817767,0.234634306,0.267395385,0.200319385,0.222982692,0.267395385,0.185746618,0.081648767,0.304441323,0.131980956,0.5707145,0.7650415,0.298734178,13.07133656
45,26.38180383,13.34528234,13.46550959,16.48464627,15.97919767,17.41931051,26.38180383,13.34528234,13.03652149,2.115444633,3.286156707,3.304940859,2.777400228,2.877974087,2.872383303,3.304940859,2.115444633,1.189496226,3.827236186,10.85648793,11.08941858,7.563350409,8.185186986,8.304336018,11.08941858,3.827236186,7.262182394,0.59311297,0.721033655,0.719758606,0.714664438,0.714612026,0.692636339,0.721033655,0.59311297,0.127920685,0.495774259,0.644273547,0.637393298,0.628001457,0.614745007,0.604037514,0.644273547,0.495774259,0.148499288,0.245792116,0.415088404,0.406270217,0.39438583,0.377911424,0.367889598,0.415088404,0.245792116,0.169296288,0.242134279,0.303531664,0.8611581,1.9553251,0.233522697,4.52043199
47,32.23764286,13.94748214,13.77010691,17.22476563,16.66964914,19.29499939,32.23764286,13.77010691,18.46753595,1.757823602,3.119584848,3.18514985,2.634206035,2.725223904,2.684397648,3.18514985,1.757823602,1.427326248,2.475407593,9.751365492,10.37338896,6.786250935,7.38413844,7.354110284,10.37338896,2.475407593,7.897981367,0.504165145,0.680896071,0.679679069,0.655665851,0.659287078,0.635938643,0.680896071,0.504165145,0.176730926,0.391461949,0.578440977,0.572986735,0.535493642,0.525656847,0.52080803,0.578440977,0.391461949,0.186979028,0.153242458,0.334593964,0.328313799,0.286753441,0.276315121,0.275843757,0.334593964,0.153242458,0.181351506,0.274972789,0.188997054,0.6998588,1.1261084,0.267974201,8.244462544
48,40.5886906,21.54817846,21.78773426,27.57304438,26.30681296,27.87441193,40.5886906,21.54817846,19.04051214,1.374324063,2.353786559,2.369094155,1.94588013,1.992940625,2.007205106,2.369094155,1.374324063,0.994770092,1.006685726,4.985164205,5.127753516,3.139530293,3.316928023,3.515212353,5.127753516,1.006685726,4.12106779,0.469027885,0.610680878,0.606215452,0.556160476,0.566953337,0.561807606,0.610680878,0.469027885,0.141652993,0.365504001,0.480970439,0.475102625,0.420166413,0.422532851,0.432855266,0.480970439,0.365504001,0.115466438,0.133593175,0.231332563,0.225722504,0.176539815,0.17853401,0.189144413,0.231332563,0.133593175,0.097739388,0.741794152,0.191119937,1.2827237,0.8902423,0.728966915,21.99404342
49,25.88119591,37.84495427,38.24960938,40.20010841,39.93072838,35.54396699,40.20010841,25.88119591,14.3189125,2.16153747,1.45588975,1.420013507,1.292720382,1.337576002,1.533547422,2.16153747,1.292720382,0.868817088,4.218088582,1.413745074,1.315884094,0.898112155,1.046989207,1.778563822,4.218088582,0.898112155,3.319976427,0.599736559,0.416386776,0.404756046,0.378661339,0.3799221,0.435892564,0.599736559,0.378661339,0.22107522,0.468253463,0.276861051,0.247569712,0.236005081,0.231255679,0.291988997,0.468253463,0.231255679,0.236997784,0.219261305,0.076652041,0.061290762,0.055698398,0.053479189,0.093276339,0.219261305,0.053479189,0.165782116,0.492398859,0.178991156,1.0748074,0.8421998,0.481650785,15.58881601
51,31.97357286,15.27732417,15.42201262,20.31322851,19.83066719,20.74653454,31.97357286,15.27732417,16.69624869,1.766293921,2.962474784,2.972079954,2.356222662,2.441866996,2.499787663,2.972079954,1.766293921,1.205786033,2.42814915,8.685729026,8.847189374,5.19465651,5.664963637,6.164137539,8.847189374,2.42814915,6.419040224,0.509390715,0.68209188,0.680186906,0.613099673,0.615179442,0.619989723,0.68209188,0.509390715,0.172701165,0.393346178,0.581377461,0.579020238,0.49176085,0.490940565,0.507289058,0.581377461,0.393346178,0.188031283,0.154721216,0.337999752,0.335264436,0.241828733,0.241022638,0.262167355,0.337999752,0.154721216,0.183278536,0.378344659,0.231951304,0.8501944,1.336486,0.369842715,9.243117114
52,29.03420608,18.36961145,18.19885381,23.35836887,22.97038246,22.24026005,29.03420608,18.19885381,10.83535227,1.65089291,2.396547447,2.419043726,1.912755551,1.960084175,2.067864762,2.419043726,1.65089291,0.768150816,1.525469219,4.682159192,4.868529867,2.44907957,2.61817468,3.228682506,4.868529867,1.525469219,3.343060648,0.585086834,0.673649013,0.677862197,0.628865177,0.623567423,0.637806129,0.677862197,0.585086834,0.092775363,0.476586106,0.561035478,0.564361846,0.500345749,0.485398631,0.517545562,0.564361846,0.476586106,0.08777574,0.227134316,0.314760807,0.318504293,0.250345869,0.235611831,0.269271423,0.318504293,0.227134316,0.091369977,0.739106993,0.160728995,1.7441384,0.8574807,0.721665609,26.05798014
53,22.88046537,21.15585106,21.13409091,21.95051257,21.07920063,21.78022998,22.88046537,21.13409091,1.74637446,2.23861363,2.226814056,2.222905371,2.098016981,2.255526994,2.208375406,2.255526994,2.098016981,0.157510013,4.588079264,4.377837434,4.428218569,3.704144685,4.622837063,4.344223403,4.622837063,3.704144685,0.918692378,0.614352324,0.587675197,0.579458667,0.620406254,0.626634501,0.605705389,0.626634501,0.579458667,0.047175834,0.50912777,0.459461513,0.444739177,0.499625421,0.500079283,0.482606633,0.50912777,0.444739177,0.064388593,0.259211086,0.211104882,0.197792935,0.249625561,0.250079289,0.233562751,0.259211086,0.197792935,0.061418151,0.253783061,0.193005405,0.6959866,1.0876001,0.246823195,7.451107426
54,41.00592672,19.68324187,19.96474848,24.92543726,24.3013928,26.39483858,41.00592672,19.68324187,21.32268485,1.445345765,2.639493035,2.644518833,2.221468278,2.288057681,2.247776718,2.644518833,1.445345765,1.199173068,1.082277288,6.453742923,6.512453238,4.2876824,4.588500025,4.584931175,6.512453238,1.082277288,5.43017595,0.467306335,0.638281456,0.633244816,0.590198873,0.591461167,0.584098529,0.638281456,0.467306335,0.170975121,0.368515621,0.526468697,0.515884484,0.462935353,0.454253475,0.465611526,0.526468697,0.368515621,0.157953076,0.135803763,0.277169289,0.266136801,0.214309141,0.206346219,0.219953043,0.277169289,0.135803763,0.141365526,0.371003705,0.196735539,0.8099367,1.0888199,0.362904338,10.68619499
55,18.5427068,23.98971882,23.79356061,30.59692857,18.71847481,24.2307287,30.59692857,18.5427068,12.05422177,2.557069852,1.989863374,2.027301069,1.676314334,2.483358414,2.146781409,2.557069852,1.676314334,0.880755518,6.428280889,3.491989709,3.680297818,2.146205452,5.940042879,4.337363349,6.428280889,2.146205452,4.282075437,0.638169246,0.573076461,0.568632158,0.54777076,0.628776016,0.591284928,0.638169246,0.54777076,0.090398486,0.498248063,0.422994936,0.410525245,0.43677025,0.494940569,0.452695813,0.498248063,0.410525245,0.087722818,0.248251132,0.178924716,0.168530977,0.190768252,0.244966167,0.206288249,0.248251132,0.168530977,0.079720155,0.278565648,0.147227345,0.5846683,0.7796839,0.272718965,10.7217764
56,32.86574623,15.79198416,15.97501085,19.3735774,18.74077276,21.00157966,32.86574623,15.79198416,17.07376207,1.705958664,2.958003363,2.970981132,2.533043026,2.606986636,2.554994564,2.970981132,1.705958664,1.265022468,2.144060223,8.637348439,8.800475075,6.180993874,6.581225621,6.468820646,8.800475075,2.144060223,6.656414852,0.508117013,0.68277312,0.681192633,0.653460121,0.658499056,0.636808389,0.68277312,0.508117013,0.174656107,0.402764016,0.588603378,0.581741385,0.545663687,0.541961079,0.532146709,0.588603378,0.402764016,0.185839362,0.162218852,0.346453937,0.338423039,0.297748859,0.293721811,0.2877133,0.346453937,0.162218852,0.184235085,0.371457907,0.217494107,0.9074413,1.2373772,0.362383494,9.678092764
57,33.74952652,18.73013134,18.93034007,23.53881472,22.68322754,23.73720316,33.74952652,18.73013134,15.01939518,1.761055384,2.671571661,2.685426975,2.283462833,2.385089541,2.357321279,2.685426975,1.761055384,0.924371591,2.269548273,6.814919997,6.937463223,4.764665984,5.283850741,5.214089644,6.937463223,2.269548273,4.66791495,0.540023042,0.67200474,0.668135755,0.631246568,0.633052566,0.628892534,0.67200474,0.540023042,0.131981698,0.448102744,0.588614706,0.575420011,0.531293987,0.52523995,0.53373428,0.588614706,0.448102744,0.140511962,0.200796069,0.346467272,0.331108189,0.282273301,0.275877005,0.287304367,0.346467272,0.200796069,0.145671203,0.416898737,0.25852673,0.9705797,1.4254705,0.40719294,9.138034494
58,12.50535963,12.53411923,15.95207311,15.256214,22.83727232,14.06194149,15.95207311,12.50535963,3.44671348,3.3961352,3.427093811,2.852476211,2.98283605,2.364965614,3.004701377,3.427093811,2.364965614,1.062128197,11.62671421,12.01844342,8.031295006,8.888552276,5.068552279,9.126711438,12.01844342,5.068552279,6.949891141,0.744841477,0.745013266,0.713381729,0.71743629,0.642358884,0.712606329,0.745013266,0.642358884,0.102654382,0.678120215,0.672141246,0.628054202,0.622118543,0.55533527,0.631153895,0.678120215,0.55533527,0.122784945,0.459847026,0.451773855,0.394452081,0.387031482,0.308397263,0.400300341,0.459847026,0.308397263,0.151449763,0.26072571,0.318572607,0.7507311,2.0854601,0.253218399,4.63770474
59,39.93912921,20.00769529,20.11902695,25.95702339,25.31842618,26.50571871,39.93912921,20.00769529,19.93143392,1.491106693,2.645373596,2.66448033,2.18088597,2.253954893,2.247160296,2.66448033,1.491106693,1.173373637,1.300949734,6.633523882,6.795199486,4.206304474,4.5671796,4.700631435,6.795199486,1.300949734,5.494249752,0.465348606,0.622138091,0.613824741,0.566467859,0.566301023,0.566816064,0.622138091,0.465348606,0.156789485,0.375850713,0.530440783,0.517572227,0.459943425,0.448732334,0.466507896,0.530440783,0.375850713,0.15459007,0.141263759,0.281367424,0.26788101,0.211547954,0.201360708,0.220684171,0.281367424,0.141263759,0.140103665,0.453278221,0.241594589,0.9623619,1.3308954,0.443654602,10.63176372
60,33.40909091,16.34799553,16.44189453,22.2642663,21.82500584,22.11581182,33.40909091,16.34799553,17.06109538,1.693912868,2.819562279,2.855402662,2.258779759,2.315612541,2.388654022,2.855402662,1.693912868,1.161489794,2.078008817,7.686315817,8.020743958,4.63713056,4.897949498,5.46402973,8.020743958,2.078008817,5.942735141,0.53301403,0.705824083,0.703264442,0.633092239,0.633445482,0.641728055,0.705824083,0.53301403,0.172810053,0.442746883,0.623918565,0.615840656,0.523598515,0.520635779,0.54534808,0.623918565,0.442746883,0.181171682,0.196024803,0.389274376,0.379259713,0.274155405,0.271061614,0.301955182,0.389274376,0.196024803,0.193249573,0.466685211,0.250540875,1.2688924,1.3345002,0.453996287,10.55536158
61,41.78579392,19.56766591,19.25041659,25.99711806,25.20818576,26.65024862,41.78579392,19.25041659,22.53537733,1.308282005,2.437988446,2.501854925,1.900777864,1.972337659,2.02424818,2.501854925,1.308282005,1.19357292,0.958045534,5.578119324,6.025616057,3.062657827,3.41523019,3.807933786,6.025616057,0.958045534,5.067570523,0.442084038,0.608880792,0.611294933,0.531814293,0.538048096,0.54642443,0.611294933,0.442084038,0.169210895,0.330751964,0.470720129,0.46604893,0.367599513,0.368545304,0.400733168,0.470720129,0.330751964,0.139968165,0.109396862,0.22157744,0.217201605,0.135129402,0.135825641,0.16382619,0.22157744,0.109396862,0.112180578,0.797240844,0.121891747,1.6891355,0.6013768,0.78034949,37.06319944
62,33.64994643,14.33014599,14.32403475,17.8100742,16.99875143,20.02855034,33.64994643,14.32403475,19.32591168,1.651023401,3.029400531,3.078335888,2.553446918,2.6421601,2.590873368,3.078335888,1.651023401,1.427312487,1.928661798,8.964217987,9.447301005,6.138259891,6.648966263,6.625481389,9.447301005,1.928661798,7.518639207,0.481293342,0.675564945,0.67455839,0.660695544,0.660893784,0.630601201,0.675564945,0.481293342,0.194271603,0.367383515,0.570398371,0.565885462,0.545041067,0.532462388,0.516234161,0.570398371,0.367383515,0.203014856,0.134970647,0.325354302,0.320226356,0.297069765,0.283516195,0.272227453,0.325354302,0.134970647,0.190383655,0.582143083,0.196023746,1.3004275,1.136753,0.569138808,16.82862851
63,28.61734787,14.02653488,13.90655579,18.12776863,17.62555373,18.66955179,28.61734787,13.90655579,14.71079208,1.951139113,3.190062029,3.228966983,2.630444618,2.71003914,2.742130377,3.228966983,1.951139113,1.27782787,3.134127413,10.22892665,10.62279222,6.742112466,7.219759066,7.589543563,10.62279222,3.134127413,7.488664807,0.534590856,0.705183976,0.707966258,0.661806477,0.660744103,0.654058334,0.707966258,0.534590856,0.173375402,0.423612272,0.621112236,0.616208223,0.562205753,0.548424411,0.554312579,0.621112236,0.423612272,0.197499964,0.179447357,0.38578041,0.379712574,0.316075309,0.300769334,0.312356997,0.38578041,0.179447357,0.206333053,0.249691532,0.255416812,0.7652969,1.6399809,0.242038563,5.539645856
64,45.12400582,22.57666915,22.78858745,28.8807263,28.05930632,29.84249718,45.12400582,22.57666915,22.54733667,1.308224338,2.40190686,2.416263518,1.971591529,2.03163412,2.025924073,2.416263518,1.308224338,1.10803918,0.762702667,5.237118054,5.365775492,3.236534831,3.50603676,3.621633561,5.365775492,0.762702667,4.603072825,0.441530493,0.599841174,0.596625713,0.553240401,0.551916108,0.548630778,0.599841174,0.441530493,0.158310681,0.338486159,0.490474666,0.483507064,0.430566917,0.420222313,0.432651424,0.490474666,0.338486159,0.151988507,0.11457288,0.240565398,0.233779081,0.18538787,0.176586792,0.190178404,0.240565398,0.11457288,0.125992518,0.785259545,0.214533447,1.502396,0.9875724,0.770235585,20.74177318
66,31.82614247,16.80612285,16.94594246,22.08912202,21.55345982,21.91683245,31.82614247,16.80612285,15.02001962,1.764847691,2.834792511,2.840965611,2.282331709,2.353025308,2.415192566,2.840965611,1.764847691,1.07611792,2.364734369,7.863641265,7.98142559,4.780262339,5.143357397,5.626684192,7.98142559,2.364734369,5.616691221,0.513073163,0.654417934,0.652091223,0.610875762,0.615145762,0.609120769,0.654417934,0.513073163,0.141344771,0.413621173,0.552930319,0.54067953,0.50233919,0.493139853,0.500542013,0.552930319,0.413621173,0.139309146,0.171082475,0.305731937,0.292334354,0.252344662,0.243186915,0.252936069,0.305731937,0.171082475,0.134649462,0.391423241,0.251898009,0.9819172,1.5130666,0.381604069,8.805409127
68,39.4517005,19.01210044,18.33123267,24.26718915,23.56884714,25.26555569,39.4517005,18.33123267,21.12046783,1.381543024,2.60469672,2.633607693,2.084894897,2.153098173,2.171568101,2.633607693,1.381543024,1.252064669,1.019230335,6.358415583,6.624075185,3.771332373,4.103088285,4.375228352,6.624075185,1.019230335,5.60484485,0.468454584,0.623299772,0.629148572,0.569790145,0.574373398,0.573013294,0.629148572,0.468454584,0.160693988,0.366507883,0.504173672,0.503839899,0.440522396,0.433066852,0.44962214,0.504173672,0.366507883,0.137665789,0.134328028,0.254191092,0.253854644,0.194059981,0.187546899,0.204796129,0.254191092,0.134328028,0.119863064,0.34484206,0.183151455,0.8506493,0.9454805,0.336335566,10.66933926
72,37.03148916,17.3406271,17.52805591,23.56662641,22.96760937,23.86669965,37.03148916,17.3406271,19.69086206,1.490749011,2.747531362,2.767400643,2.160722311,2.243574309,2.281995527,2.767400643,1.490749011,1.276651632,1.317367919,7.204937034,7.412370654,4.113710383,4.512541597,4.912185517,7.412370654,1.317367919,6.095002735,0.464633622,0.658558432,0.656482784,0.587880536,0.59698555,0.592908185,0.658558432,0.464633622,0.19392481,0.36431009,0.563536297,0.55616965,0.472526909,0.475810512,0.486470692,0.563536297,0.36431009,0.199226207,0.132721842,0.317573158,0.309324679,0.223281679,0.226395643,0.2418594,0.317573158,0.132721842,0.184851316,0.466479123,0.258380701,1.126754,1.4555299,0.455211584,10.23056942
73,38.53022069,21.33016304,21.39405085,26.21526228,25.64633789,26.86742422,38.53022069,21.33016304,17.20005765,1.519328279,2.497284153,2.504027353,2.101566928,2.184702585,2.16138186,2.504027353,1.519328279,0.984699074,1.497572967,5.866706228,5.952265985,3.946410089,4.343870209,4.321365096,5.952265985,1.497572967,4.454693018,0.474484122,0.608765801,0.601459411,0.567829093,0.564862894,0.563480264,0.608765801,0.474484122,0.134281679,0.376384786,0.500051061,0.481637529,0.452288529,0.434626507,0.448997682,0.500051061,0.376384786,0.123666275,0.141665507,0.250051064,0.231974709,0.204564913,0.188900201,0.203431279,0.250051064,0.141665507,0.108385557,0.452631513,0.201771734,0.9369611,1.0367692,0.443261903,12.71194861
74,18.89761346,19.01312004,24.53354167,22.98841518,34.24258513,21.35817259,24.53354167,18.89761346,5.63592821,2.570755974,2.584609729,2.105835062,2.191976319,1.604928238,2.211621064,2.584609729,1.604928238,0.979681491,6.07409852,6.193257377,3.643439016,4.141376887,1.651441069,4.340722574,6.193257377,1.651441069,4.541816308,0.646241911,0.642989143,0.618926911,0.615013455,0.53369482,0.611373248,0.646241911,0.53369482,0.112547091,0.536720721,0.526857267,0.496659474,0.482257604,0.431553736,0.49480976,0.536720721,0.431553736,0.105166985,0.288069132,0.27757858,0.246670633,0.232572397,0.186238627,0.246225874,0.288069132,0.186238627,0.101830505,0.631629123,0.205776663,1.3220288,1.0682347,0.618408835,17.3937688
75,31.7774583,15.57268326,15.66726867,20.30357143,19.79470238,20.83024542,31.7774583,15.57268326,16.20477504,1.789400681,2.963246328,2.972368287,2.414790116,2.491287653,2.526218613,2.972368287,1.789400681,1.182967606,2.427529719,8.595239985,8.774109238,5.439866275,5.864012334,6.22015151,8.774109238,2.427529719,6.346579519,0.530288517,0.697797095,0.696177973,0.646906673,0.649939494,0.64422195,0.697797095,0.530288517,0.167508578,0.426327874,0.595833605,0.589963891,0.538678382,0.528453449,0.53585144,0.595833605,0.426327874,0.169505731,0.181755456,0.355017685,0.348057393,0.290174399,0.279263048,0.290853596,0.355017685,0.181755456,0.173262229,0.334242555,0.212713375,0.8538202,1.2015891,0.325704353,8.904193949
